,ds,yhat,yhat_lower,yhat_upper
1384,2022-08-26,11180.58265498142,9048.29924723167,13241.319049892969
1387,2022-08-29,11951.34067180285,9857.973723613886,14105.907154048009
1388,2022-08-30,11986.021843249107,9901.959962098324,14076.257949222627
1389,2022-08-31,12227.69827533881,10212.558674538324,14590.263326546099
1390,2022-09-01,12561.752713749593,10582.706965149257,14649.464045813947
1391,2022-09-02,13043.242673414969,10943.767688836011,15149.399311492498
1394,2022-09-05,13704.538707693828,11620.668073143319,15972.090604640662
1395,2022-09-06,13637.267549544325,11489.028032798225,15768.373610737397
1396,2022-09-07,13743.63898556866,11668.035932817656,15819.738980442333
1397,2022-09-08,13908.512272186066,11709.020918312637,16080.972223193414
