,ds,yhat,yhat_lower,yhat_upper
1365,2022-08-12,1930.4511378316777,910.6976229326241,2951.854172770667
1366,2022-08-13,2138.1236101544055,1172.2967661292785,3163.1194310584247
1368,2022-08-15,2696.3307293798243,1622.7411649903286,3685.4375679953014
1369,2022-08-16,2942.7440421194815,1899.2442391978025,3954.935646792667
1370,2022-08-17,3166.3213267172378,2097.3029855378895,4177.368366573691
1371,2022-08-18,3216.4481451097467,2197.9391620526603,4231.006660865515
1372,2022-08-19,3500.3888875798602,2513.275090860008,4544.133193579756
1373,2022-08-20,3673.3742686924675,2646.1963813002662,4711.126371337592
1375,2022-08-22,4116.325581488333,3064.3887358549555,5127.833980122195
1376,2022-08-23,4284.030071892747,3231.667161225964,5263.278050393358
