,ds,yhat,yhat_lower,yhat_upper
1370,2022-08-15,2692.5618116092214,1363.2492628873624,3979.4657233710213
1371,2022-08-16,2655.145070526731,1377.6847840823825,4016.2434648898648
1372,2022-08-17,2649.308766946004,1333.794697818779,3940.1238679648695
1373,2022-08-18,2670.1484815662184,1300.9531645760576,4001.7722770920323
1374,2022-08-19,2874.220361173989,1524.8392128021749,4228.2619889816215
1375,2022-08-20,2885.659326580915,1497.4754063845517,4242.003760952618
1377,2022-08-22,2872.2776424913222,1544.3579363521383,4206.661208339757
1378,2022-08-23,2794.3689112034826,1361.3852072268216,4174.818555261394
1379,2022-08-24,2744.1920349831184,1466.6514256498076,4130.293134999493
1380,2022-08-25,2717.8443676344205,1481.5016946937492,4082.373701808137
