,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-22,2496.6647010487195,2091.022365612554,2918.114796635263
1382,2022-08-23,2421.139854616898,2030.9381105036257,2852.7700912930873
1383,2022-08-24,2428.77249195271,2010.8891780662696,2782.171520381359
1384,2022-08-25,2447.8560154563065,2056.493893198815,2876.6521581723423
1385,2022-08-26,2443.1519920472015,2011.4456797113342,2836.6126230838854
1388,2022-08-29,2528.084167018378,2111.882798705494,2920.2946582043946
1389,2022-08-30,2456.4843073829784,2040.0582368043642,2877.0489788706436
1390,2022-08-31,2469.1965650428083,2047.7290238730789,2878.7153750943917
1391,2022-09-01,2493.5778052418227,2102.6983249372533,2888.4040586837746
1392,2022-09-02,2493.630046919025,2097.4738356713956,2913.988061297705
