,ds,yhat,yhat_lower,yhat_upper
1382,2022-08-24,3455.1751255644776,3081.2826630674513,3869.861312138342
1383,2022-08-25,3498.0607378063164,3113.852481355352,3886.9273810023988
1384,2022-08-26,3605.3396006348903,3202.776255490166,3994.9429760103476
1387,2022-08-29,3785.812489663862,3398.791341955789,4163.800373530988
1388,2022-08-30,3730.1898734990314,3344.436442913129,4108.071884917489
1389,2022-08-31,3806.4984687215383,3403.7916747361205,4207.252935029927
1390,2022-09-01,3820.7123538964656,3431.859469465021,4220.728181259243
1391,2022-09-02,3898.411607886179,3518.224532275559,4305.9232495999595
1394,2022-09-05,3985.8550013876047,3598.0999889588043,4395.211898027031
1395,2022-09-06,3898.752428829541,3508.461793864521,4303.049948983809
