,ds,yhat,yhat_lower,yhat_upper
1317,2022-08-16,1232.0663934543975,1110.3074383584917,1347.5549646599954
1318,2022-08-17,1239.7631188406872,1121.3703064795272,1355.3207829987123
1319,2022-08-18,1234.239982045962,1111.2241230394213,1352.1484538735135
1320,2022-08-19,1233.175285201564,1110.012679894314,1342.3953371839816
1321,2022-08-20,1229.0901602819536,1102.7080320700154,1337.8294647302587
1323,2022-08-22,1235.7842327054923,1122.5149463693817,1352.8952681470917
1324,2022-08-23,1242.4129582306316,1121.0629178729546,1361.0971288726564
1325,2022-08-24,1248.8185587797695,1128.1073098309569,1375.1788495751914
1326,2022-08-25,1241.6648059469176,1122.5508918047171,1359.0189829942126
1327,2022-08-26,1238.6906911761473,1115.040847178718,1365.0649447384885
