,ds,yhat,yhat_lower,yhat_upper
1382,2022-08-24,10359.604261982058,8240.665735241626,12305.157180004857
1383,2022-08-25,10634.666231286252,8559.105474235612,12824.795704374703
1384,2022-08-26,11105.180125399254,9058.64944086516,13233.532836584445
1387,2022-08-29,11876.399099076085,9746.011407310118,13952.135540516349
1388,2022-08-30,11913.74007009913,9985.35663096806,14122.778729415804
1389,2022-08-31,12158.11927965509,9992.00023359977,14366.81022831782
1390,2022-09-01,12480.101014277814,10369.088677756316,14623.118555435944
1391,2022-09-02,12975.370878026579,10955.159421311468,15031.130907278146
1394,2022-09-05,13646.827860074463,11661.896777568762,15689.350003237854
1395,2022-09-06,13584.914235358212,11567.819241416057,15626.971646073862
