,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-23,1368.134768445607,1220.3844898569632,1520.7090174043067
1382,2022-08-24,1378.622903352659,1235.5811651731376,1535.4185769738517
1383,2022-08-25,1402.4959276172285,1253.6151175816208,1545.8213346277016
1384,2022-08-26,1430.5808956323776,1283.4646817072835,1585.3686184894707
1387,2022-08-29,1496.509002400055,1345.251674034145,1643.103483781136
1388,2022-08-30,1501.2532466797895,1361.9991408501016,1649.271777319666
1389,2022-08-31,1519.3835044080474,1362.3296675084712,1670.467592325331
1390,2022-09-01,1551.6758371582544,1400.9686638863145,1693.23626342009
1391,2022-09-02,1588.7612054205902,1441.6109320760959,1736.9679489643647
1394,2022-09-05,1683.2530253954271,1524.6463165756716,1830.0961508277376
