,ds,yhat,yhat_lower,yhat_upper
1361,2022-08-15,14137.69983614391,9068.879564485329,19368.925572297074
1362,2022-08-16,14959.583261431108,10071.488716592861,19854.560706409
1363,2022-08-17,14476.41286693242,9146.378103635378,19541.23738900433
1364,2022-08-18,15243.311468233527,10213.840099851916,20443.02232952602
1365,2022-08-19,15323.03975751343,10290.672818457178,20275.379973716997
1366,2022-08-20,15002.790607491404,9908.9269514597,20252.913398423047
1368,2022-08-22,14949.245941354904,9673.44759343837,19694.331511179917
1369,2022-08-23,15624.403469780727,10882.17552311095,20211.58574085115
1370,2022-08-24,14957.412276574505,9974.898947098354,20331.97050503329
1371,2022-08-25,15519.069931769827,10461.871446234782,20580.83151011348
