,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-23,3337.8361523018725,2847.350815913746,3849.5601560776463
1382,2022-08-24,3414.0716380873364,2886.445990183807,3908.166681645802
1383,2022-08-25,3468.265134703906,2957.1612097737375,3995.538869170001
1384,2022-08-26,3559.6949650112265,3070.063774027821,4091.5094179789044
1387,2022-08-29,3477.467301879781,3008.2460046047026,4036.750918497695
1388,2022-08-30,3536.8285989661454,3002.458620008246,4055.276760709899
1389,2022-08-31,3603.0885519137455,3081.6376836359846,4101.9763927187005
1390,2022-09-01,3648.047148290006,3114.489384249251,4169.174198186425
1391,2022-09-02,3731.3267847589123,3264.6322439866594,4225.698159117534
1394,2022-09-05,3623.431249528844,3118.214896863369,4123.206098354891
