,ds,yhat,yhat_lower,yhat_upper
1384,2022-08-26,1699.456089744998,1519.8086170580134,1877.4155864724855
1387,2022-08-29,1714.3589322006244,1532.4532009921634,1897.0569839061172
1388,2022-08-30,1718.688171151366,1548.617379456186,1891.360664714659
1389,2022-08-31,1727.774300742783,1553.135550007772,1908.492079500827
1390,2022-09-01,1720.6565012556107,1533.8315727608517,1886.042752656247
1391,2022-09-02,1689.885833998764,1510.3686219989397,1867.4189299983707
1394,2022-09-05,1691.3618569859013,1518.237178213282,1867.968903718438
1395,2022-09-06,1692.7928031864876,1520.313533714106,1873.1503397037143
1396,2022-09-07,1699.8649781337735,1526.0305681403922,1872.0678358288535
1397,2022-09-08,1691.5009144787828,1521.4091675015104,1865.5926098696048
