,ds,yhat,yhat_lower,yhat_upper
1378,2022-08-19,5163.349415419671,3906.650123272694,6360.3617543685405
1381,2022-08-22,5287.497274684606,4056.828555666311,6451.713316220929
1382,2022-08-23,5278.009409137898,3973.9688920385756,6537.406073567864
1383,2022-08-24,5282.100786065883,4048.5707362650314,6569.337726027903
1384,2022-08-25,5267.078564377375,4013.1803104574806,6596.44384990894
1385,2022-08-26,5247.878577684687,4056.9593910341955,6568.614762814086
1388,2022-08-29,5388.246538226141,4103.663289851419,6722.429734598325
1389,2022-08-30,5388.29350880705,4082.5080733112372,6648.47660706339
1390,2022-08-31,5403.393671601197,4184.780092176434,6664.945402215835
1391,2022-09-01,5400.206121605547,4165.748838552966,6611.540626499406
