,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-23,3403.354669089876,3053.929567059437,3790.687995267764
1382,2022-08-24,3506.6581223759617,3101.414349196013,3878.4976539096892
1383,2022-08-25,3550.856442593705,3173.956832679529,3930.2026421653463
1384,2022-08-26,3660.5214265945156,3245.362443237331,4071.665943192381
1387,2022-08-29,3845.3894056694253,3465.75217520384,4240.842430236425
1388,2022-08-30,3791.8624565178743,3397.852526894004,4191.630194379142
1389,2022-08-31,3867.149353805599,3461.3703071084246,4239.560679788312
1390,2022-09-01,3881.2450618520725,3471.264550436335,4241.9359654975515
1391,2022-09-02,3959.9202661267977,3590.4864412594666,4356.875894571727
1394,2022-09-05,4047.7383949298896,3649.622381477722,4435.785391240929
