,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-22,11792.871395311991,10757.189948914069,12914.41372136498
1382,2022-08-23,11519.367683114982,10407.987437755466,12651.984229646738
1383,2022-08-24,11414.147192103908,10319.295817861608,12500.957875672926
1384,2022-08-25,11222.874089029521,10165.779578294147,12290.713166055322
1385,2022-08-26,11119.801552033508,9996.482251586895,12252.266141492983
1388,2022-08-29,10937.416540465678,9874.814028440816,12051.340167851347
1389,2022-08-30,10576.738385555187,9533.21257034214,11661.06465798316
1390,2022-08-31,10404.186923170508,9307.996579135159,11432.648507313808
1391,2022-09-01,10163.899716812162,9070.072922499303,11246.712507427905
1392,2022-09-02,10029.92051003326,8950.58946624326,11125.079794955285
