,ds,yhat,yhat_lower,yhat_upper
1305,2022-08-10,1695.2294448064977,1573.9084802898476,1815.7677034769495
1306,2022-08-11,1717.834642383145,1595.4732433045754,1838.5547565332272
1307,2022-08-12,1717.910743133977,1600.1654820997687,1845.9405138371571
1308,2022-08-13,1740.3211250765173,1620.904604302119,1856.3784805621444
1310,2022-08-15,1794.0705949682194,1670.3115959463985,1905.160775706035
1311,2022-08-16,1795.2403674653112,1671.7583003804305,1913.8023410814321
1312,2022-08-17,1819.3130655895905,1688.8789786549492,1935.582202796831
1313,2022-08-18,1834.287707628963,1715.5681338881827,1958.6155691487747
1314,2022-08-19,1826.082047626543,1707.2715330198698,1957.5767453253247
1315,2022-08-20,1839.9904622007202,1711.5812617862819,1959.5199553948655
