,ds,yhat,yhat_lower,yhat_upper
1310,2022-08-10,3016.2395550026613,2093.4499407406042,3967.290921641824
1311,2022-08-11,3017.936254606545,2001.7653916002405,3919.2504416648508
1312,2022-08-12,3134.8887575821796,2235.5515618588943,4070.9774268646274
1313,2022-08-13,3090.4353725014903,2133.052280317109,4066.11185499428
1315,2022-08-15,3267.800233770951,2269.8072486180117,4134.109684484488
1316,2022-08-16,3258.723828470763,2389.944138633636,4186.998234305464
1317,2022-08-17,3227.060521093311,2318.2022178357565,4170.5199383355975
1318,2022-08-18,3260.4106675069515,2348.667105253859,4213.560738037505
1319,2022-08-19,3406.3111266412416,2495.336024092237,4365.86630078228
1320,2022-08-20,3386.7627022561337,2375.1313081234725,4337.5152478323025
