,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-22,4786.764043487163,4009.889815708052,5635.449584822746
1382,2022-08-23,4806.200933719054,3957.0506252592827,5585.621549709293
1383,2022-08-24,4943.143664145657,4175.902839538194,5743.775130764361
1384,2022-08-25,5033.95801587601,4181.908489129696,5910.563384100471
1385,2022-08-26,5227.8189649262395,4416.85566363028,6072.048475384759
1388,2022-08-29,5607.240653749838,4812.925072502327,6409.901276259473
1389,2022-08-30,5620.014742886822,4820.783922821547,6445.488502119375
1390,2022-08-31,5741.577449748748,4900.548518014234,6474.479763716662
1391,2022-09-01,5807.92836937019,4983.507674899351,6620.320458865539
1392,2022-09-02,5969.624752715463,5131.345165306979,6807.257156692285
