,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-23,16431.641972714515,13699.849233670235,18864.096176563577
1382,2022-08-24,16338.801037497426,13601.599110086445,18908.228053887327
1383,2022-08-25,15778.709775205129,13117.452168918904,18393.058849180255
1384,2022-08-26,15798.275066281118,13257.868172483219,18403.042326490588
1387,2022-08-29,15128.09091659998,12445.386337955108,17759.13373730945
1388,2022-08-30,15097.403236446946,12434.523221966174,17466.571833522623
1389,2022-08-31,14936.837753632051,12087.497655035731,17474.264031610808
1390,2022-09-01,14327.980772818057,11725.762480216765,17014.627383225463
1391,2022-09-02,14320.33277674921,11746.930871476812,17005.942063841576
1394,2022-09-05,13688.27966342551,10894.751418940084,16577.62648373438
