,ds,yhat,yhat_lower,yhat_upper
1364,2022-08-16,1919.4746430657565,1614.4872329863763,2227.655995269113
1365,2022-08-17,1895.728201904842,1583.1531381928926,2189.7364070725444
1366,2022-08-18,1873.3822418104132,1592.2601773648205,2182.353997405617
1367,2022-08-19,1835.561257612495,1540.2898177630286,2147.8063205033986
1368,2022-08-20,1742.53234404011,1434.5055706254934,2027.0807759627653
1370,2022-08-22,1785.9514524578026,1496.9151778768012,2087.5922277983655
1371,2022-08-23,1720.0744415213355,1404.2992261598185,2001.5763476505683
1372,2022-08-24,1727.2050875176553,1416.2414683567445,2022.853308635883
1373,2022-08-25,1738.703539926082,1444.3093636847523,2060.852958388016
1374,2022-08-26,1737.1991157807781,1430.5384531287561,2050.171621911172
