,ds,yhat,yhat_lower,yhat_upper
1364,2022-08-11,5047.461135768938,3844.7286506634455,6274.3578741607125
1365,2022-08-12,4755.97768640826,3592.074358715906,6018.54289748297
1366,2022-08-13,5096.868041652015,3987.5078928343764,6200.66782169798
1368,2022-08-15,4777.655783988791,3530.0722394984746,5932.4462221360545
1369,2022-08-16,4874.393368446515,3632.329101396024,6049.203133580877
1370,2022-08-17,4488.362598289655,3396.6133762525137,5743.476823070934
1371,2022-08-18,4750.678631136616,3440.0774426175035,5925.305524688793
1372,2022-08-19,4462.767687685069,3246.4737992065484,5558.51818309366
1373,2022-08-20,4809.77591885242,3634.95852403361,6051.868780840115
1375,2022-08-22,4502.64401744285,3324.0556901635055,5767.960821308474
