,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-22,6265.314231344148,3984.4275694326648,8665.223250652869
1382,2022-08-23,6571.2827543324665,4365.001605967405,9062.383034593568
1383,2022-08-24,6443.4854074557625,3998.822923426318,8802.392146482931
1384,2022-08-25,7117.539363705746,4776.188308652094,9616.755304578945
1385,2022-08-26,6413.503833604903,3866.8947816144846,8737.21070559786
1388,2022-08-29,6254.943494665662,3997.853305966535,8657.048248976656
1389,2022-08-30,6542.703923741768,4004.743761492364,8969.954210468875
1390,2022-08-31,6397.865713587616,3893.7138952867967,8770.916702623334
1391,2022-09-01,7052.109827745693,4721.965815465432,9485.263138751092
1392,2022-09-02,6333.273367604847,3898.1069121134933,8663.182870182138
