,ds,yhat,yhat_lower,yhat_upper
1384,2022-08-26,2769.8909841007503,2354.426781337429,3199.5270825916314
1387,2022-08-29,2807.310130318276,2357.3997813491546,3247.628264031972
1388,2022-08-30,2851.6306651497516,2416.7216604570663,3261.081476442753
1389,2022-08-31,2925.1091572424284,2483.644672147902,3365.2755122325593
1390,2022-09-01,2962.0825226339375,2547.554238799007,3378.206636012502
1391,2022-09-02,3026.1156860890173,2585.9429726198036,3493.4399203119556
1394,2022-09-05,3137.6999557467307,2693.0639998100114,3549.6719749779595
1395,2022-09-06,3196.8231041400954,2740.21887145453,3636.4131034730244
1396,2022-09-07,3278.4610497253916,2816.406461112027,3741.639737728983
1397,2022-09-08,3315.723937011672,2887.9196200360757,3758.504251346409
