,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-23,3325.808895204489,-2934.2607855919928,9391.581302326407
1382,2022-08-24,3051.3555131241255,-2714.981656998305,9508.259035014069
1383,2022-08-25,3061.313551097418,-3153.7914527708026,9347.374258680318
1384,2022-08-26,2871.4850798137145,-3478.239154909768,9081.902468396756
1387,2022-08-29,2855.5958004993777,-2828.087795700402,8441.320555207823
1388,2022-08-30,3176.1133882807385,-2967.5908140661513,9160.908986868917
1389,2022-08-31,2909.8580759636793,-3435.35281236617,9096.534216563483
1390,2022-09-01,2924.6343803034115,-3336.72067773465,8850.290396180182
1391,2022-09-02,2746.9575631335665,-3431.539193959165,8405.602594285214
1394,2022-09-05,2770.3630819025643,-3235.578819131627,8958.48974701673
