,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-22,4583.718731698591,3365.879697471375,6057.248083742783
1382,2022-08-23,4748.303275874647,3439.730148173731,5995.2561448290035
1383,2022-08-24,4955.40763091426,3664.251720192514,6240.290603983198
1384,2022-08-25,4742.650801616396,3325.229649484612,6060.665194523359
1385,2022-08-26,5065.298651155474,3722.1343165228172,6348.714269281259
1388,2022-08-29,5115.115899971657,3771.991857703882,6431.619827970671
1389,2022-08-30,5122.959246204466,3810.393610248364,6472.167582297697
1390,2022-08-31,5176.239630190265,3905.902276250597,6392.824555455213
1391,2022-09-01,4814.058578609266,3579.5699082570277,6144.2299541952225
1392,2022-09-02,4995.899580691566,3753.6577514602327,6180.123516799904
