,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-22,6427.857070203973,5470.547763527087,7362.693751283321
1382,2022-08-23,6303.740573423856,5258.308106187096,7300.339297446431
1383,2022-08-24,6403.043753035657,5459.063877485018,7331.449766264784
1384,2022-08-25,6416.545698245731,5472.242657787719,7372.166493323784
1385,2022-08-26,6445.599593944265,5415.6803989525115,7393.9679243612
1388,2022-08-29,6512.834926915138,5489.331070519348,7464.350989566304
1389,2022-08-30,6422.0175474503285,5555.394607836301,7404.492251333676
1390,2022-08-31,6551.617016693225,5584.3922186062055,7594.522115881445
1391,2022-09-01,6591.600000695288,5556.999372971866,7632.046119435104
1392,2022-09-02,6643.500230007007,5588.719266120263,7593.467087393229
