,ds,yhat,yhat_lower,yhat_upper
1384,2022-08-26,5623.2900523284825,4702.324010853644,6530.20153661062
1387,2022-08-29,6030.7055707938125,5128.88907547218,6949.275377734499
1388,2022-08-30,6230.322913951196,5298.163361733708,7188.908137212833
1389,2022-08-31,6172.941792685906,5271.123810254175,7105.591229476278
1390,2022-09-01,6159.853318146099,5266.275703612411,7152.487117887034
1391,2022-09-02,6283.927545698801,5350.658490597823,7285.048882067237
1394,2022-09-05,6849.841596206413,5933.151400203817,7926.089376613501
1395,2022-09-06,7096.444787128286,6142.713499191087,8018.907250056017
1396,2022-09-07,7077.473648132016,6149.004619592948,7997.230638810242
1397,2022-09-08,7094.461828863574,6123.3437369907815,8040.956443129437
