,ds,yhat,yhat_lower,yhat_upper
1331,2022-08-15,1455.427557814517,1313.767139738805,1598.0232848779858
1332,2022-08-16,1404.0996949220785,1263.0078594537624,1549.2614308772413
1333,2022-08-17,1402.1704828660036,1263.0992373099084,1539.1938935792655
1334,2022-08-18,1425.4445235459395,1283.0989247377177,1580.56679169881
1335,2022-08-19,1435.6800236860795,1288.9160563345806,1562.1905039442936
1336,2022-08-20,1350.3735086841632,1201.8339990006157,1494.5729221524346
1338,2022-08-22,1529.5553051483148,1381.2985182642221,1665.977957151117
1339,2022-08-23,1474.7311266637666,1332.0320136082375,1616.7033215373165
1340,2022-08-24,1469.6843110130246,1331.2815321108787,1609.1173198628906
1341,2022-08-25,1490.1093080888413,1351.479999738556,1627.0558433006013
