,ds,yhat,yhat_lower,yhat_upper
1353,2022-08-12,2926.1998645852987,2579.9573894617483,3257.8727512084283
1354,2022-08-13,3027.4380096054433,2682.5252905102143,3383.7694958824663
1356,2022-08-15,3028.1528039442887,2688.123446527928,3352.4639375060033
1357,2022-08-16,3018.324099376807,2681.0562508344065,3368.278159578049
1358,2022-08-17,3080.0664499239047,2750.9231971879403,3441.4008528540257
1359,2022-08-18,3057.6450880190514,2722.5882800634345,3355.393051744957
1360,2022-08-19,3047.940191824606,2690.283860220856,3401.7826104277215
1361,2022-08-20,3163.2141716551027,2820.2323417404946,3527.0632103900116
1363,2022-08-22,3188.2931264084814,2840.227385369212,3536.3222909336314
1364,2022-08-23,3189.27829922034,2848.182082980909,3525.825258384174
