,ds,yhat,yhat_lower,yhat_upper
1376,2022-08-16,2958.882688298208,2155.5907471966407,3717.170553455777
1377,2022-08-17,2999.505462783885,2206.44952758965,3737.769827239144
1378,2022-08-18,2976.1234895628045,2158.0606367164355,3758.056673638746
1379,2022-08-19,2940.741296396473,2217.9819504991915,3713.352462972113
1380,2022-08-20,2943.4372904443117,2196.6062309086924,3702.8401385949155
1382,2022-08-22,3017.3306766882624,2267.3529456389483,3784.7891053486023
1383,2022-08-23,3025.1367502340013,2219.1742081823204,3785.658297665594
1384,2022-08-24,3055.974971958068,2261.9146096304094,3859.2103100491577
1385,2022-08-25,3021.0299774659234,2217.0449486247994,3797.325202279071
1386,2022-08-26,2971.630502253625,2228.474855498545,3734.2199794887097
