,ds,yhat,yhat_lower,yhat_upper
1378,2022-08-19,6075.619848238155,3666.567690819236,8330.639964225495
1381,2022-08-22,5723.715620548151,3658.7434247345036,7985.543511499253
1382,2022-08-23,6009.572015346803,3736.7895365228446,8240.599225066751
1383,2022-08-24,6059.647674590483,3909.6510263140226,8391.136209208735
1384,2022-08-25,5730.296925551917,3435.327909623833,8057.843090423444
1385,2022-08-26,5961.070366812906,3460.7377040893625,8300.291262339022
1388,2022-08-29,5599.988532612074,3400.3763774594654,7775.02156006355
1389,2022-08-30,5889.344989629388,3439.451673095052,8120.885275522256
1390,2022-08-31,5944.616439678882,3574.07718993894,8355.74321629506
1391,2022-09-01,5621.455144219536,3436.2088854837284,7924.75235471629
