,ds,yhat,yhat_lower,yhat_upper
1317,2022-08-12,2788.0401469869244,2397.385609740219,3157.079185855052
1318,2022-08-13,2845.9145420085,2440.548306963714,3201.924264497672
1320,2022-08-15,3024.9274590763685,2633.484106506772,3416.66864338184
1321,2022-08-16,3008.103378133271,2622.9584286065606,3395.9985638848716
1322,2022-08-17,2931.4360599009683,2543.489405859163,3311.985867925668
1323,2022-08-18,2897.090699698409,2523.375003126684,3311.1967547790614
1324,2022-08-19,2956.4763445604794,2569.3895896001527,3324.4711035319597
1325,2022-08-20,3010.9446853144,2623.7665651138736,3390.7924482787344
1327,2022-08-22,3192.982706577997,2795.160642105529,3548.7731704834773
1328,2022-08-23,3182.63795749323,2782.580758877489,3601.274848305421
