,ds,yhat,yhat_lower,yhat_upper
1384,2022-08-26,9265.026740670753,7654.357942797443,10951.274155023619
1387,2022-08-29,9757.522640843137,8221.219065265526,11336.705098536615
1388,2022-08-30,9941.283847816927,8400.222056691782,11582.18103594364
1389,2022-08-31,10117.722937021386,8463.55314919485,11741.333258614573
1390,2022-09-01,10142.925041700611,8456.791925901261,11836.59755328408
1391,2022-09-02,10487.046408371974,8844.563789646832,12100.98185680944
1394,2022-09-05,11092.555950330629,9484.868570020237,12687.84527200916
1395,2022-09-06,11269.345761212202,9604.128018160403,12812.509812353013
1396,2022-09-07,11413.232514003397,9769.212605610921,12920.839870658925
1397,2022-09-08,11379.305131136663,9697.479509738194,13025.856944670782
