,ds,yhat,yhat_lower,yhat_upper
1378,2022-08-19,1942.5915336960581,1445.3044936670158,2469.823319526444
1381,2022-08-22,2056.3078953061763,1532.1651022188107,2629.3336344558993
1382,2022-08-23,2010.8745213503307,1494.0765340676933,2567.167703817146
1383,2022-08-24,2048.454641311552,1478.288369467843,2592.932216714453
1384,2022-08-25,2042.7488567684795,1505.896845859986,2577.1802728960865
1385,2022-08-26,2090.149822080232,1532.0584135502058,2606.661784800826
1388,2022-08-29,2185.3141532095005,1618.7508199938184,2712.127629268954
1389,2022-08-30,2130.567147044761,1584.6663731524993,2652.3044552421984
1390,2022-08-31,2158.174056823089,1645.3678471546696,2695.6061896057618
1391,2022-09-01,2141.47007746311,1627.3122015849945,2661.8904845294687
