,ds,yhat,yhat_lower,yhat_upper
1381,2022-08-22,1536.2219294840136,1384.755956665521,1693.790220508766
1382,2022-08-23,1465.0735339339499,1318.8751456872433,1612.2323506295747
1383,2022-08-24,1461.797435040025,1312.5922685790317,1607.3404672228507
1384,2022-08-25,1476.293854867829,1323.5134596970183,1626.288273475133
1385,2022-08-26,1487.3326098029986,1323.3180924086225,1634.302945317877
1388,2022-08-29,1606.1430198098724,1444.1966369416748,1755.9894567749366
1389,2022-08-30,1534.3834530175166,1381.045167913018,1696.1569231126675
1390,2022-08-31,1531.6347575103284,1370.3020034608062,1685.0184053185305
1391,2022-09-01,1547.375657924452,1394.4808699083987,1713.419203629846
1392,2022-09-02,1560.1590025517212,1408.4971188084694,1705.9526800080678
