,ds,yhat,yhat_lower,yhat_upper
1384,2022-08-26,3239.941198094819,2937.534008114061,3533.370452601465
1387,2022-08-29,3385.8924976768294,3076.3439864975103,3693.1037662970884
1388,2022-08-30,3407.4387139235573,3077.3482274092776,3727.927444778513
1389,2022-08-31,3441.1165127781055,3116.74335560494,3752.460292317191
1390,2022-09-01,3433.039287995673,3095.9759961188133,3716.6000320343114
1391,2022-09-02,3508.220613920139,3173.7079251102036,3806.888616649397
1394,2022-09-05,3626.146108165329,3292.117686774875,3949.9717999511895
1395,2022-09-06,3637.0985599655432,3319.2846271027756,3934.8687109721122
1396,2022-09-07,3659.56303660525,3337.5829545199917,3978.604078758856
1397,2022-09-08,3639.520787878932,3335.858236473883,3964.307057220247
