,ds,yhat,yhat_lower,yhat_upper
1373,2022-08-11,1888.9105589950382,1367.2832510087853,2438.3601869379236
1374,2022-08-12,1932.2833528939152,1369.653260837853,2460.2934573699795
1375,2022-08-13,1924.7782208022957,1369.579747096344,2468.2656053706855
1377,2022-08-15,2026.7393407399318,1540.8481658574601,2559.5887165258614
1378,2022-08-16,1979.345548472195,1477.4533039382006,2496.80009802616
1379,2022-08-17,2013.1145464733986,1455.7433590363776,2562.819084626627
1380,2022-08-18,2003.1108850688988,1452.5744973819005,2537.117563906504
1381,2022-08-19,2047.4956220305664,1523.5364124366754,2599.505286249551
1382,2022-08-20,2039.872390934521,1491.5554953194053,2547.5885495707125
1384,2022-08-22,2139.366563990715,1619.1902125997121,2633.235884414808
