,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,3987.543929365281,3981.877263361762,3993.4324966052427
307,2022-08-25,3984.6031021253375,3978.804492306036,3990.6880680972804
308,2022-08-26,3982.720476619152,3976.5731452143555,3988.5672595667556
311,2022-08-29,3977.4725333619567,3969.4446195555865,3984.672673352947
312,2022-08-30,3974.1458074170437,3965.8556690802166,3981.684106823577
313,2022-08-31,3971.2945019135286,3962.0897731908663,3979.8479938954797
314,2022-09-01,3967.532497280644,3956.4403568993175,3977.3611441256376
315,2022-09-02,3964.8290752020457,3952.8386813444254,3975.3009325941875
318,2022-09-05,3957.175949652575,3938.3282337116134,3974.853369914879
319,2022-09-06,3953.0818812402554,3930.260457508537,3972.7677438923856
