,ds,yhat,yhat_lower,yhat_upper
303,2022-08-16,8094.049486312485,7963.387828805969,8238.36005344419
304,2022-08-17,8210.114530140525,8072.37474132656,8340.709430395862
305,2022-08-18,8346.815315259055,8209.660902756308,8478.301595788607
306,2022-08-19,8497.591902439743,8362.426238153123,8629.266781612063
308,2022-08-21,-11386.689199811872,-11538.83969760856,-11230.284514475468
309,2022-08-22,8985.733774581455,8828.197362701789,9138.615048710502
310,2022-08-23,9178.0617575588,9025.894233809704,9327.221482193741
311,2022-08-24,9346.625844547638,9176.834798747264,9511.605545518794
312,2022-08-25,9535.032767536628,9348.253808406316,9697.038259647188
313,2022-08-26,9735.716501033383,9560.044866223183,9916.925854406187
