,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,35307.19547381959,32552.6180135988,38224.462344892796
306,2022-08-23,35158.6588726506,31993.569662001893,38070.2313752696
307,2022-08-24,35138.05594642391,32197.288783454245,38140.58122725846
308,2022-08-25,35139.98335611462,32197.735649085505,37909.901561388695
309,2022-08-26,34016.49790956561,31242.396282294038,36917.42021933061
312,2022-08-29,32208.084496984677,29270.787476780242,35206.46863897579
313,2022-08-30,31402.851656884246,28514.624592330438,34348.947424415535
314,2022-08-31,30784.628974895975,27848.38840766145,33599.68860788148
315,2022-09-01,30258.332227621984,27490.310929654803,33166.460590673814
316,2022-09-02,28673.505374805325,25644.385387202856,31475.13861646037
