,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,1374.3088419601668,1220.8067626451696,1524.369899344333
305,2022-08-22,1439.6879711359813,1291.1739143409948,1589.4863536586101
306,2022-08-23,1480.0929352314774,1340.4476834044856,1622.6814124327404
307,2022-08-24,1502.9492725347984,1347.6039481248458,1646.6669512328904
308,2022-08-25,1550.2853259605636,1405.1324560478472,1689.7859610699884
309,2022-08-26,1587.1081205595465,1444.7628309146794,1723.0177084831048
312,2022-08-29,1729.3811427092949,1598.7831501549365,1861.12840887013
313,2022-08-30,1796.0830371088257,1652.598907813695,1938.732248486734
314,2022-08-31,1843.8354600738012,1694.5112873831672,1972.8969763233808
315,2022-09-01,1915.0073914569325,1769.423853332494,2061.808175983003
