,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,-289.2624873912354,-521.9872996015006,-41.026720643098095
306,2022-08-23,-298.12236128672026,-515.985260625783,-68.54326108003265
307,2022-08-24,-306.0401071070358,-533.1854250368265,-84.30165949049903
308,2022-08-25,-312.12055003151005,-539.8953387036605,-88.29320119953348
309,2022-08-26,-316.19993548657004,-542.1177404529653,-76.39249656452034
312,2022-08-29,-338.96499028548374,-559.9526154066059,-116.78405512790904
313,2022-08-30,-348.20106228058114,-564.6681131509333,-126.28528668679654
314,2022-08-31,-356.6175227330178,-575.1422602065343,-114.10133670985707
315,2022-09-01,-363.19441604151706,-593.9338052769983,-140.3334709677032
316,2022-09-02,-367.758726932662,-586.2892919919913,-147.81889106058395
