,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,-143.85790944074517,-335.59998810403664,46.48674064941875
305,2022-08-22,-153.18151876464853,-340.43285598375337,30.213989889385434
306,2022-08-23,-159.09056422697563,-353.47343848378466,20.068375622775918
307,2022-08-24,-168.40878025155817,-358.42343209315464,27.117816746406753
308,2022-08-25,-180.3465064618783,-379.48932138656164,0.2696634727883423
309,2022-08-26,-203.4109436200152,-406.3700389388885,-25.240036926350875
312,2022-08-29,-253.61051034438665,-449.58244661462567,-78.17996672929156
313,2022-08-30,-273.09119076456125,-484.43917704060857,-71.20752716754431
314,2022-08-31,-295.5987053758781,-477.9387924894494,-94.3645850881258
315,2022-09-01,-319.64057540058064,-517.4253708411645,-124.0959743682829
