,ds,yhat,yhat_lower,yhat_upper
299,2022-08-12,2084.0000129740147,436.3667667260227,3656.4377463552037
301,2022-08-14,3347.814622020044,1737.2193161783687,5106.75307083112
302,2022-08-15,4413.810905794485,2768.6622306188438,6149.759253430702
303,2022-08-16,5474.449107738242,3785.7499424065204,7220.173887239292
304,2022-08-17,6725.114391907856,4982.484949176903,8386.260317596
305,2022-08-18,7823.4304910556875,6256.730262027705,9577.270802143254
306,2022-08-19,9229.838121953266,7640.71905923424,10898.920253409577
308,2022-08-21,10738.895923520135,9078.712623014018,12372.172445717682
309,2022-08-22,11737.749397128866,9988.111865038758,13591.13319067144
310,2022-08-23,12607.059276301916,10858.310364033918,14275.976694462986
