,ds,yhat,yhat_lower,yhat_upper
287,2022-08-12,0.0,-1.2059541120739973e-09,1.3089054143902313e-09
289,2022-08-14,0.0,-1.1900255618502475e-09,1.3112988728035107e-09
290,2022-08-15,0.0,-1.178199483747862e-09,1.3562277423669106e-09
291,2022-08-16,0.0,-1.3049187114935425e-09,1.3019188024511374e-09
292,2022-08-17,0.0,-1.248962752259709e-09,1.2109133648075847e-09
293,2022-08-18,0.0,-1.2597406775018388e-09,1.2198767560620588e-09
294,2022-08-19,0.0,-1.331396342228614e-09,1.3011879256029072e-09
296,2022-08-21,0.0,-1.2782905155908738e-09,1.3209380619709905e-09
297,2022-08-22,0.0,-1.3733374390610149e-09,1.234751949412824e-09
298,2022-08-23,0.0,-1.2716984630054874e-09,1.3080724286159189e-09
