,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,13751.446094836741,13147.190040582836,14322.120298693788
307,2022-08-25,13717.175905523836,13166.48803010789,14301.014025344335
308,2022-08-26,13675.446025957399,13080.590917785876,14235.936991510069
311,2022-08-29,13740.570627325245,13151.758218759842,14313.468306900855
312,2022-08-30,13753.855935004874,13138.554348156595,14356.248249484142
313,2022-08-31,13812.328022757647,13272.827622472967,14402.367997682297
314,2022-09-01,13816.074711619089,13256.008496465034,14365.83387268313
315,2022-09-02,13809.124815353378,13258.09820153233,14353.052700412274
318,2022-09-05,13952.143098796076,13365.376321042995,14573.688077079918
319,2022-09-06,13980.924798407417,13437.434187570647,14539.027195780252
