,ds,yhat,yhat_lower,yhat_upper
300,2022-08-11,-365.9767482309258,-694.0171546938542,-47.57880662193118
301,2022-08-12,-374.782312703145,-693.9770943417856,-67.16070064233224
303,2022-08-14,-208.96739146606868,-540.9469962659821,128.70970539863794
304,2022-08-15,-414.7034252327407,-734.3714623217141,-87.71576385297189
305,2022-08-16,-428.77539242226413,-744.1985297532638,-128.61031458581039
306,2022-08-17,-441.8463365556701,-774.5792879394044,-140.50689351592982
307,2022-08-18,-453.08198210649,-754.4520126556928,-135.6374532400897
308,2022-08-19,-459.9257665574089,-782.0871485108313,-135.40011667004055
