,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,1723.1527572688562,1720.0873891920603,1726.699887682715
307,2022-08-25,1723.2704806631987,1720.0839966380925,1726.6506202293012
308,2022-08-26,1722.8870251577794,1719.5381579211626,1726.3272979716774
311,2022-08-29,1720.1252590841596,1716.2936514601479,1723.8602210080028
312,2022-08-30,1718.9692112101047,1715.557023464409,1722.9168782000706
313,2022-08-31,1718.0013669387188,1714.0350202848338,1722.1720223065054
314,2022-09-01,1717.737715895739,1713.5635480286878,1722.096432892272
315,2022-09-02,1716.9776180204599,1712.6127993730358,1721.801787275769
318,2022-09-05,1713.0599299150354,1707.3729467117068,1719.2238531771145
319,2022-09-06,1711.4908894139353,1705.6728913062439,1717.953684534203
