,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,2190.099776575443,401.88619606789746,3916.5277255417486
307,2022-08-25,2421.637275283063,621.4876917395411,4191.433165676752
308,2022-08-26,2911.340990336319,1135.8136521052306,4636.445783150506
311,2022-08-29,3045.885400701684,1175.0176314866017,4822.92260033221
312,2022-08-30,3228.1361860028437,1479.4829285279627,4986.782372971647
313,2022-08-31,3632.0279871513026,1916.4185400458127,5240.875074616933
314,2022-09-01,3793.0304200641226,1979.497675836017,5459.126624086767
315,2022-09-02,4222.400877639563,2434.624523640014,5992.529803485325
318,2022-09-05,4289.659862876858,2538.3418034008496,6119.332263654089
319,2022-09-06,4486.870524676648,2751.672169240226,6307.089281567079
