,ds,yhat,yhat_lower,yhat_upper
303,2022-08-16,9816.895623970917,9786.385028696493,9844.844372902537
304,2022-08-17,9821.983098602708,9792.009610258245,9851.85266618617
305,2022-08-18,9831.140867164273,9799.78824298214,9862.488066954886
306,2022-08-19,9839.838566002192,9805.585777337941,9873.122913420571
308,2022-08-21,9715.422008441466,9673.613245315955,9751.01032893487
309,2022-08-22,9865.824765056084,9824.27562785164,9906.332321241289
310,2022-08-23,9883.227409294897,9835.223502301242,9930.403185439123
311,2022-08-24,9893.679872398978,9842.933608433701,9944.949443104486
312,2022-08-25,9907.502743176035,9849.405866372395,9963.64581264199
313,2022-08-26,9920.10397914624,9864.67334638388,9984.19841460644
