,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,2691.089092711035,2479.582294223664,2899.1810838787073
305,2022-08-22,2847.647652576355,2632.8495609149913,3047.7600913962024
306,2022-08-23,2864.895040967331,2639.830298156611,3086.9564144836595
307,2022-08-24,2896.9623592448074,2673.326347658485,3116.9121907993035
308,2022-08-25,2911.858692761351,2704.723800757355,3127.0621265672694
309,2022-08-26,2840.9039127766086,2646.2696808698465,3041.5655620682232
312,2022-08-29,3003.5315819122648,2785.3341098165265,3212.0892327522915
313,2022-08-30,3018.7695812717852,2810.2541332888513,3231.642213947865
314,2022-08-31,3047.365228287471,2837.4910137284273,3247.058095963717
315,2022-09-01,3057.0178288828756,2858.1050632336246,3267.567084587734
