,ds,yhat,yhat_lower,yhat_upper
301,2022-08-17,4065.4063638641815,3952.023406963497,4183.568463478706
302,2022-08-18,4062.5829593806284,3951.7212264433592,4176.724901242459
303,2022-08-19,4047.304311610519,3935.1389177100723,4168.207493145661
305,2022-08-21,4072.180590206681,3959.987251835627,4183.333680592868
306,2022-08-22,4045.9799558177597,3938.201860141639,4166.279285582307
307,2022-08-23,4085.3217054110523,3968.2802373783966,4203.6608666845905
308,2022-08-24,4108.536449590173,3994.666050947593,4225.414480964721
309,2022-08-25,4154.90483316162,4036.83206284476,4275.707142326831
310,2022-08-26,4193.869053948562,4077.1923446708456,4302.2489049552605
312,2022-08-28,4341.39987118916,4229.82274111169,4450.524854400692
