,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,10247.266479871829,10210.509231660966,10278.858355892507
307,2022-08-25,10265.170753584669,10232.608206267894,10298.860069485363
308,2022-08-26,10292.397013514204,10255.56890575641,10323.080194297361
311,2022-08-29,10391.928219866431,10353.063924188753,10427.689237277977
312,2022-08-30,10427.308551885706,10385.073441992818,10466.33090526547
313,2022-08-31,10468.367537350641,10423.872803287386,10508.402096390866
314,2022-09-01,10517.831597749848,10473.359879789998,10561.23312948778
315,2022-09-02,10576.733463381244,10528.865050097185,10622.37358585145
318,2022-09-05,10766.931357975225,10702.17047306112,10825.680118810116
319,2022-09-06,10829.527282125391,10763.857270532222,10886.042108998101
