,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,1426.5232506047714,1350.1302250238016,1507.2241219445104
306,2022-08-23,1429.4384277427246,1358.6590289376852,1508.696461321969
307,2022-08-24,1431.3535630075817,1354.0409648453606,1509.1129823549115
308,2022-08-25,1456.001641157165,1376.9226753241876,1538.1023561228058
309,2022-08-26,1445.421868382423,1362.5149179472376,1523.6228478572114
312,2022-08-29,1448.6029567374046,1377.1091482227805,1528.277682758864
313,2022-08-30,1452.9396167224488,1373.5770761246415,1530.672779178949
314,2022-08-31,1456.5389445996202,1384.7590441278974,1539.296367576921
315,2022-09-01,1483.5185141334036,1408.0386673734572,1560.9468498674235
316,2022-09-02,1474.9279642405918,1395.4827922253958,1549.679713139021
