,ds,yhat,yhat_lower,yhat_upper
299,2022-08-12,7419.62862185973,6650.3184571206575,8077.030759520388
301,2022-08-14,7411.907970478791,6695.405232692544,8094.090025858008
302,2022-08-15,7167.4766247902535,6440.674194944281,7842.5401909710445
303,2022-08-16,7138.527665585795,6409.805444810051,7827.5443983795885
304,2022-08-17,7138.662447930047,6422.02688530756,7830.681063296096
305,2022-08-18,7199.803330200965,6469.5051353892195,7962.5456002862165
306,2022-08-19,7197.326465760101,6448.3800186977305,7915.99710056201
308,2022-08-21,7526.98121706715,6837.994118197859,8228.37611987894
309,2022-08-22,7458.406576610923,6719.6265441769965,8122.517046487652
310,2022-08-23,7604.451138183217,6822.795245683418,8320.26546730783
