,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,3203.9432816134913,2778.3412293137962,3635.3534463717524
305,2022-08-22,3222.630807588499,2817.986330424576,3686.19231824509
306,2022-08-23,3196.390978169072,2751.677347190023,3613.325728320768
307,2022-08-24,3189.364496024413,2741.549068054111,3613.9423925440797
308,2022-08-25,3278.6172353584657,2837.11929943289,3699.259838118093
309,2022-08-26,3300.373397655705,2880.895928509802,3701.334074289492
312,2022-08-29,3364.009019757962,2951.218677237248,3778.830321077858
313,2022-08-30,3352.6222854741263,2932.531136672784,3813.402975253495
314,2022-08-31,3359.976110517107,2899.3539525942833,3788.0309922979454
315,2022-09-01,3463.2770714476796,3015.1313565807086,3901.5513369668674
