,ds,yhat,yhat_lower,yhat_upper
299,2022-08-12,18374.52198481404,16045.120454420217,20793.442781266767
301,2022-08-14,20240.524931599117,17922.110621280433,22715.299441697574
302,2022-08-15,19891.687915191145,17578.634769742755,22318.351254895908
303,2022-08-16,19776.38697516818,17250.45990099161,22225.97221639721
304,2022-08-17,19861.137902540682,17505.236886118557,22095.120303306685
305,2022-08-18,20001.534546677598,17872.198383521056,22320.415698755027
306,2022-08-19,20227.6814455137,17890.75149496082,22389.034570584194
308,2022-08-21,22111.929513743537,19654.23252315732,24628.92365532004
309,2022-08-22,21807.97475184642,19252.80475674502,24419.976232477336
310,2022-08-23,21772.950411267524,19144.97499503784,24337.374499081434
