,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,22520.53506343179,19868.58396805903,25083.22908708402
305,2022-08-24,22782.64048262539,19983.26666535846,25267.445739072664
306,2022-08-25,21338.494121254727,18599.710656244162,24177.02975886482
307,2022-08-26,21571.790633163484,18983.381680631894,24282.391436239202
310,2022-08-29,21541.289663826337,18581.60349550725,24482.28565000178
311,2022-08-30,23001.92057844375,20025.103949797616,25652.44956788838
312,2022-08-31,22880.267992169487,19746.467087983227,25928.728850579813
313,2022-09-01,20611.439282497824,17641.471942150292,23727.107983445232
314,2022-09-02,20157.355693613157,16692.96670672806,23236.41615070449
317,2022-09-05,17215.931175629546,13912.105343428415,20183.560879569213
