,ds,yhat,yhat_lower,yhat_upper
305,2022-08-22,9960.18822128564,9126.712321128181,10759.645490833716
306,2022-08-23,9989.083817827359,9174.91270900689,10743.469852144819
307,2022-08-24,9979.381026264467,9194.281677520024,10836.542072257394
308,2022-08-25,10082.733283825575,9269.054125941617,10864.312768208394
309,2022-08-26,10177.046628746048,9364.345492895785,10909.344972584624
312,2022-08-29,10245.84995232229,9478.74266719782,11114.081901315813
313,2022-08-30,10323.148836043636,9555.376807870796,11113.008180630772
314,2022-08-31,10362.421064404141,9591.349784467811,11206.276597328955
315,2022-09-01,10514.973562432837,9780.310140528658,11288.859160437602
316,2022-09-02,10656.994279449369,9900.274557035847,11402.406264668223
