,ds,yhat,yhat_lower,yhat_upper
302,2022-08-19,4615.861130012047,4353.2243781729285,4868.6153284282755
305,2022-08-22,4549.188305398689,4282.437077349092,4789.754375031167
306,2022-08-23,4581.696528830123,4308.968619425614,4853.419548356293
307,2022-08-24,4547.788447142782,4287.952878252153,4809.878888993125
308,2022-08-25,4591.374846052402,4339.668606779739,4863.299534460742
309,2022-08-26,4437.64321068821,4181.881189482364,4703.8590822064625
312,2022-08-29,4366.616526724132,4107.57516764466,4631.041410687768
313,2022-08-30,4404.932655537325,4135.117622346241,4670.373357001014
314,2022-08-31,4380.866572259259,4106.414724953353,4658.451755703226
315,2022-09-01,4438.056754708587,4186.784991997908,4716.921503735509
