,ds,yhat,yhat_lower,yhat_upper
308,2022-08-26,3493.1791812720903,3365.9337833064774,3617.2810013400144
311,2022-08-29,3602.128527465891,3481.0383169101906,3719.4745413370033
312,2022-08-30,3655.5977619776313,3533.5704272812895,3785.9254629782345
313,2022-08-31,3693.503627229245,3573.9816038573717,3817.228059541222
314,2022-09-01,3739.4860707545467,3617.2480942573866,3856.1946359666485
315,2022-09-02,3766.7007823071785,3640.337538997689,3893.43377911754
318,2022-09-05,3864.7035442400384,3747.177842023711,3995.1724502033035
319,2022-09-06,3909.9915645139213,3785.7520024778773,4026.4954702949117
320,2022-09-07,3936.9774632269737,3814.0906010220842,4065.998921151527
321,2022-09-08,3969.317227824296,3848.4547565102303,4096.475370584914
