,ds,yhat,yhat_lower,yhat_upper
304,2022-08-23,6727.137249746137,6347.4363495349,7104.925842915507
305,2022-08-24,6646.540846032794,6256.597828411644,7012.982465787223
306,2022-08-25,6596.205162338072,6228.203694055771,7004.212437271948
307,2022-08-26,6512.72405736874,6117.794050638642,6917.3148537896695
310,2022-08-29,6265.745977703278,5848.565169649745,6680.913399229156
311,2022-08-30,6169.280642829303,5752.048570090541,6614.612640826118
312,2022-08-31,6070.84124416697,5628.593660430075,6540.440599972382
313,2022-09-01,5999.294996336389,5548.656572637811,6441.560665407699
314,2022-09-02,5893.2714364796175,5451.163994259883,6397.400010353497
317,2022-09-05,5567.723156903335,5097.702237957602,6127.944859853897
