,ds,yhat,yhat_lower,yhat_upper
285,2022-08-17,1347.1407709250395,1199.924293805424,1489.5026252481
286,2022-08-18,1374.0087356513427,1225.6218344543638,1505.8451375407028
287,2022-08-19,1393.520283080201,1258.8322900340247,1532.1731897337693
289,2022-08-21,1541.2634735400638,1398.804300483663,1683.6054575115445
290,2022-08-22,1459.1140379376914,1313.8785505492315,1598.5681741229328
291,2022-08-23,1480.0385864595353,1334.9219687113023,1627.4816619882592
292,2022-08-24,1510.7818949114535,1378.2768764037214,1653.6115023833602
293,2022-08-25,1548.1203855228684,1405.5721727684022,1691.9383164264968
294,2022-08-26,1578.0464927376097,1446.6830627363067,1721.846873481033
296,2022-08-28,1747.6630559691096,1597.6837090924678,1883.4044336872735
