,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,1045.8320531569204,1025.3144516200284,1067.5822353438393
307,2022-08-25,1054.5393560634502,1033.0827340651117,1074.9121511382934
308,2022-08-26,1060.0779669894548,1039.4707033507593,1079.7127988467857
311,2022-08-29,1077.2184056887852,1055.0532816969244,1098.9395106384093
312,2022-08-30,1081.18419252246,1059.725348853567,1103.112644314862
313,2022-08-31,1091.0711756103478,1071.0057881001069,1111.7456186999013
314,2022-09-01,1103.2673763667403,1082.8513166656749,1124.2472829966455
315,2022-09-02,1111.8422126162716,1089.7728962377907,1133.3323735814704
318,2022-09-05,1135.0382697134226,1114.3668072785779,1156.4187944666858
319,2022-09-06,1139.8905517629253,1119.5464406789235,1160.5917049646196
