,ds,yhat,yhat_lower,yhat_upper
306,2022-08-24,6870.3234953500505,6728.2549843681445,7022.054034728674
307,2022-08-25,7005.078687922322,6866.236323615313,7148.287953785317
308,2022-08-26,7086.943833175461,6942.321833931025,7243.133914760537
311,2022-08-29,7375.740298278089,7213.382068135261,7524.308728470575
312,2022-08-30,7463.926963056258,7311.200945799257,7603.554738719179
313,2022-08-31,7540.114004381146,7385.289442981108,7704.054850217435
314,2022-09-01,7646.4946642986615,7488.627176571173,7806.709061792827
315,2022-09-02,7694.985813848875,7526.161689437469,7851.821590023126
318,2022-09-05,7864.034152163002,7672.543556034584,8048.741232489031
319,2022-09-06,7907.82776789612,7714.794343179254,8098.3632791613445
